1,"Môi trường làm việc hiện đại, thoải mái. Giờ giấc linh hoạt phù hợp cho nhiều đối tượng Nhân viên. Lương bổng và các Chế độ phúc lợi đầy đủ và ở mức cao so với nhiều Công ty khác cùng ngành."
-1,Không có nhiều chi nhánh mở rộng ở Việt Nam để gia tăng cơ hội vào Công ty làm việc cho các Nhân viên ở Miền Bắc và Miền Trung.
1,"Đồng nghiệp thân thiện, sắp xếp thời gian làm việc linh động, thoải mái, giúp bạn dành được nhiều thời gian cho gia đình khi cần thiết hơn."
-1,"Văn phòng chưa được đẹp dù cty đang nâng cấp dần, công ty đang mở rộng nhưng quỹ phúc lợi chưa bắt kịp."
1,"Moi truong lam viec thoai mai, nhan vien hoa dong, luong cao"
-1,Cong ty tru tien training nhung lai ko ghi dieu do trong hop dong Cong ty no BHXH chua tra het
1,Chế độ đãi ngộ từ công ty rất tốt Mọi người có quyền bình đẳng Sếp đối với nhân viên thoải mái
-1,"Văn phòng không được lớn, không gian làm việc không rộng rãi."
1,"Mức lương cạnh tranh so với thị trường, nhân viên thoải mái đóng góp ý kiến, giờ làm việc thoải mái"
-1,Thiếu các hoạt động training và hoạt động ngoại khóa
1,"Sếp và nhân viên điều rất nhiệt tình giúp đở trong trong công việc. Lương cao, thời gian làm việc thoải mái, môi trương thoải mái, sạch sẻ, rộng rãi."
-1,"Chổ giữ xe hơi nhỏ, nếu đi làm trể phải gửi xe ngoài sân nắng."
1,"Máy bàn trang bị cấu hình đụng nóc, 2 màn hình DELL cực sướng cho mấy bạn tỉ mỉ về màu sắc như mình. Bàn ghế phòng ốc rộng rãi chuẩn Châu Âu."
-1,"Công ty không hỗ trợ đậu xe oto. Nhân viên không có cơ hội OT để cày tiền như một số ""thiên đường OT"" :)"
1,mọi thứ đều ổn với công việc: - Môi trường tốt - Con người vui vẻ và trẻ - Việc không quá khó để hoàn thành không có OT và nếu có OT thì đồ ăn và mọi thứ luôn có sẵn cho bạn
1,"- Làm việc với công nghệ mới - Có budget để phát triển cá nhân - Bảo hiểm premium cá nhân đầy đủ - Môi trường làm việc vui vẻ và transparent - Những lúc căng thẳng bạn có thể relax bằng game phóng phi tiêu, ăn trái cây và pha 1 ly cappuccino để thưởng thức. Không có OT. Không khuyến khích OT. Chưa thấy OT bao giờ."
1,"Văn phòng mới sang chảnh Có phòng ăn (trong phòng ăn có tủ lạnh, có lò vi sóng, có máy pha cà phê), trái cây ăn hàng ngày Có phòng ngủ (trong phòng ngủ có 2 cái gối lười siêu bự - 1 xanh, 1 đỏ) PC super mạnh, 2 màn hình Hay được đi ăn Dự án toàn xài công nghệ mới, microsoft silver partner"
-1,Hiện tại không có cái gì không thích :D Tương lai thì không biết có cái gì không thích không nữa
1,"môi trường làm việc thoãi mãi (tùy dự án). đồng nghiệp thân thiện, có các club dành cho thể thao như foolball or yoga. giờ làm việc linh hoạt OT được tính tiền. các ngày nghĩ được nhân hệ số,"
1,"Môi trường làm việc mọi người hoà đồng các anh Senior, SA hỗ trợ phát triển nhân viên tốt. OT hợp lý trả lương đầy đủ. OT được cty ủng hộ và ghi nhận."
1,"Con người nhiệt huyết, đồng nghiệp thân thiện, dự án học hỏi được nhiều. OT đc trả lương, ngoài ra còn được một phần ăn mặc dù OT khá thường xuyên"
-1,"OT hơi nhiều, đường lối và suy nghĩ của sếp khó phù hợp với đa số người trẻ"
1,"Bãi đậu xe rộng, văn phòng đẹp, công ty tổ chức nhiều event và hoạt động bổ ích như hiến máu, tặng quà sinh nhật, quà 8/3, company trip, birthday. Tiền trả OT hợp lí, giờ OT không quá nhiều. Tuy nhiên với role cao thì giờ OT sẽ tăng dần"
-1,Họp và báo cáo mất khá nhiều thời gian. Áp dụng mô hình Scrum nhưng chưa tối ưu
1,"The managers do care much about me. The environment is friendly. Many of staff is young and friendly. The managers are ready to pay for some training courses for staffs. If anyone wants to challenge yourself with lots of projects, you can join this company."
-1,"Too much work, there are many times I have to work over time to midnight for releasing projects. There are so many supervisors, and I don't feel comfortable any more when working here. Please let the staff work only 8 hours and arrange to avoid working Overtime for staffs."
1,"- Young and friendly working environment - The working space has been improved a lot, now they also have a place to gather for fun, you can play PES, table tennis,.. or sing there - Many qualified internal knowledge training or sharing between team members"
-1,- The management team is ready to listen to staff's feedback about everything in company and make changes (although sometimes it's slow) - Should create more training courses about soft skills for employees
1,- Nhân viên hòa đồng - Môi trường làm việc trẻ trung chuyên nghiệp
-1,Công ty hơi nhỏ ... cần mở rộng diện tích..............................
1,"- Đồng nghiệp thận thiện và giỏi - Chương trình training hay: rất phù hợp cho những bạn mới ra trường muốn tìm hiểu về Dev, QC, BA - Thực tập sinh có cơ hội vào làm việc trong các dự án của công ty trong quá trình làm việc - Qui trình làm việc theo CMMI - Có nhiều benefit cho nhân viên: meal, giữ xe, OT - Hay có happy hour"
-1,- PM nên gần gũi hơn với nhân viên - Nên tổ chức thêm nhiều hoạt động sport cho cty
1,"Môi trường làm việc nhiều cây xanh, không khí trong làm. Có cơ hội trải nghiệm công việc cao."
-1,"Ít có dự án mới, quản lí chưa chặt chẽ. Cần phải thay đổi cơ cấu quản lí"
1,"Lương thưởng hấp dẫn, môi trường làm việc cạnh tranh"
-1,"Những dự án fix price, requirement chưa clear -> quá trình implement mất nhiều thời gian có khi under estimate."
1,"1. Văn phòng đẹp 2. Mọi người trong công ty làm việc rất tình cảm như người một nhà. Đặc biệt có chị Trinh (giám đốc) lúc nào cũng quan tâm đến mọi người. 3. Được trang bị máy tính cấu hình khủng core I7, RAM 16Gb. Ai cũng vậy nha. 4. Công ty luôn tạo môi trường cho nhân viên phát triển hết mình, hỗ trợ học tập công nghệ mới. 5. Công ty làm việc giờ giấc linh hoạt nếu vào lúc 7h bạn có thể về lúc 16h, đến 8h thì về lúc 17h. (mình toàn đến 8h30 về 17h00). 6. Chỗ ngủ thì rộng, đến giờ ngủ thì tắt đèn nên đôi khi toàn ngủ quên vì ngủ ngon quá. Tính OT đầy đủ cho nhân viên, kể cả trong giai đoạn thử việc"
1,"Mọi người vui vẻ và hòa đồng. Lương trả đúng ngày Có các bảo hiểm đầy đủ, được khám sức khỏe Hay đi ăn uống, có hội cầu lông Trả tiền đầy đủ, và ít OT, OT có thêm đồ ăn và bảo đảm sức khỏe"
-1,Áp dụng Agile nhưng chưa triệt để Phòng họp khi họp bị vang tiếng (echo nhiều)
1,"Môi trường OK, anh em IT thân thiện nếu như bạn biết cách hòa đồng. Đúng luật lao động, sếp duyệt nhanh rõ ràng. Rất fair cho mọi người."
1,"16-18 tháng lương 1 năm, tiền thưởng các dịp lễ tết cực nhiều, nghỉ thứ 7- chủ nhật và không bao giờ phải đi làm bù như các công ty khác. Rất ít khi phải OT và khi phải OT luôn được trả tương xứng"
-1,"Bãi để xe dưới hầm hơi bé, phải gửi xe một chỗ khác cách 200m rồi đi bộ vào công ty nhưng được gửi xe miễn phí nhé"
1,- Giờ thoải mái - Không OT - Có phòng ăn - Môi trường thân thiện không cạnh tranh - Phù hợp với những người làm việc lâu dài an nhàn Công ty không có OT nên không rõ nếu có OT thì chế độ như thế nào.
-1,- Ít cơ hội phát triển - Máy tính trang bị không ngon
1,"Cong viec on dinh ko ap luc, ko over time thich hop cho nhung ban muon lam viec lau dai."
-1,Ko nhieu thu thach. It co hoi thang tien Phuc loi ko nhieu.
1,"Đồng nghiệp vui vẻ, thoải mái, phần mềm xịn, nổi tiếng chưa OT nên chưa biết thế nào nhưng các anh dev vẫn hay OT vào thứ 7"
-1,"gửi xe hơi xa và gửi ngoài trời, lương thấp. phải tự mang laptop"
1,"- Bộ phận Admin hoạt động cực kỳ hiệu quả, giờ sang cty mới ko đc như vậy cảm thấy hơi hụt hẫng. Nhân viên chỉ cần quan tâm đến công việc, mọi vấn đề bên lề khác như hợp đồng, bảo hiểm, máy móc, abcxyz đều có admin lo. Đi du lịch hay liên hoan mình cũng chỉ việc xách mông lên, lịch trình cụ thể như nào, có chương trình gì,.. admin đều lo chu toàn hết và thông báo cho mọi người chi tiết - Chế độ thưởng & du lịch tốt. Cty khá xông xênh trong việc du lịch & party, thưởng thì có đợt 2/9 thưởng khá to, tuỳ đóng góp, mình đc hơn 1 tháng lương - Sếp rất có uy và mình học hỏi đc nhiều điều từ kỹ thuật tới các quản lý - Trang thiết bị đầy đủ, cần j yêu cầu là có"
-1,"- Hồi đó làm việc nhiệt tình chả nghĩ j, h nghĩ lại thấy mình bị bóc lột sức lao động hơi quá. Ngày nào cũng OT tới tối mịt, có đợt cứ auto đến 7h tối đều như vắt chanh, thơi gian OT thì cứ bị làm tròn xuống, 7h10 thì tính là 7h. Tổng thời gian OT của tháng lại bị trừ tiếp 16 tiếng vì lý do ngày xưa cty làm 2 ngày thứ 7 / 1 tháng, sau đó các a/c vote bỏ làm ngày T7 và thay vào đó thời gian OT của tháng sẽ bị trừ 16 tiếng. Vãi lý do thật. Sao lúc PV ko nói? Sao hợp đồng ko ghi? Mình nghỉ việc chủ yếu là do vấn đề về việc tính lương OT này, OT nhiều thì cũng chả sao, cái mình cần là trả công xứng đáng - Môi trường khá trầm, chắc vì số lượng nhân viên trẻ ko đc nhiều cho lắm OT nhiều nhưng cách tính OT ko rõ ràng, trừ tới trừ lui cuối cùng chả đc bao nhiêu"
1,"Sếp tốt. Mọi đãi ngộ rõ ràng, sòng phẳng. Có chính sách đãi ngộ nhân tài rõ ràng. Mọi người thân thiện và giúp đỡ. OT tùy vào hoàn cảnh. Làm việc chất lượng thì ít khi phải OT. Lương OT trả phù hợp."
-1,"Văn phòng đã hơi chật so với số lượng nhân viên. Một vài sếp hơi nóng tính nhưng tốt bụng. Thực ra 2 điều trên không làm tôi khó chịu. Do bắt buộc phải viết về ""điều bạn không thích"" trên 50 ký tự thì mới được submit, mà tôi không có ác cảm gì với công ty, nên đành viết như vậy :D"
1,"Sếp tốt, vui tính. Các chế độ về party, du lịch cty đều rất xông xênh, cực kỳ hài lòng ở điểm này. 1 năm tăng lương 2 lần và tăng cũng khá nhiều, lương lên nhanh. Mọi người trong cty thì hoà đồng, tình cảm"
-1,"Thiếu các hoạt động văn nghệ, thể dục thể thao. Chế độ OT chưa tốt OT nhiều mà ko đc trả công thoả đáng. 5h hết giờ làm nhưng lại bắt đầu tính OT từ 6h30, tổng thời gian OT của tháng lại bị trừ tiếp 16 tiếng"
1,"Văn phòng đẹp,, có phòng relax cho nhân viên.. Có hoạt động ngoại khóa và các buổi training cho nhân viên trong công ty.. Bổ sung kĩ năng mềm và kiến thức cần có khi làm viêc cho nhân viện. Leader trực tiếp training và thuê giáo viên về giảng dạy bổ sung kiến thức. Mọi người hòa đồng vui vẻ."
-1,Công ty nên thoải mái hơn về giấc và thời gian OT nhưng không nên quá thoải mái về việc nhân viên đi muộn.. Mình thấy mọi người làm việc hiện đi muộn hơi nhiều.
1,"Cơ sở vật chất tốt, các chính sách đãi ngộ tốt, sếp vui tính biết quản lý nhân viên"
-1,"OT quanh năm ngày tháng mà ko có kế hoạch, trung bình là 7h-7r mới đc về, hôm muộn thì 9h-10h. Trong khi đó cty lại ko tính lương OT, cảm giác như mình bị bóc lột OT là nghĩa vụ, trung bình tầm 7h-7r tối mới đc về trong khi cty lại ko tính lương OT"
1,"Cơ sở vật chất khá tốt, có thiết bị chấm công đầy đủ phục vụ giám sát việc ra vào của nhân viên."
-1,"Chế độ lương OT không tốt. Văn phòng làm việc ở gần đường cao tốc nhưng cách âm không tốt, rất ồn ào. Không khí làm việc quá trầm. Ít hoạt động ngoại khóa. Công ty đãi ngộ nhân tài chưa tốt. Ngày nào cũng phải ở lại OT mà không được tính lương OT."
1,"thích nhất là sếp, trong khoảng thời gian 2 năm đầu đi làm, mình học được rất nhiều về cách làm việc. Các chị admin cũng rất thân thiện nữa."
-1,"Ít hoạt động ngoại khoá, không khí làm việc hơi trầm lặng."
1,"- Sếp tốt, là một môi trường phù hợp cho những bạn mới ra trường vào sẽ học hỏi đc nhiều điều - Cơ sở vật chất đầy đủ, 2 màn hình,.. - Mọi người trong công ty đều thân thiện, hoà đồng với nhau - Xét tăng lương đều đặn, lương tăng khá nhanh"
-1,"- OT không có kế hoạch, OT suốt quanh năm ngày tháng như là nghĩa vụ. Trong khi cách tính lương OT thì rất kỳ cục và thiếu minh bạch, trừ tới trừ lui xong cuối tháng ko đc đồng OT nào."
1,Văn phòng đẹp Sếp hài hước và rất nice Thời gian thoải mái
-1,Không khí làm việc hơi trầm lặng
1,"Teammates tốt, sếp tùy team nhưng mình hên nên gặp sếp tốt. Chưa OT bao giờ nên chấm hài lòng thôi. Mà OT thì thấy đa số làm vì đam mê và trách nhiệm"
-1,"Văn phòng hơi chật, quy trình chưa chuẩn vì còn là công ty mới"
1,"Được giao những dự án quan trọng, được làm điều mình thích. được phản biện tự do với síp ;)) Có tiền OT cho những dự án cày ngày cày đêm, mọi người cùng nhao làm việc"
1,"Văn phòng đẹp, đồng nghiệp trẻ, sáng tạo, nhiều công nghệ mới, đồ chơi khủng Thời gian thoải mái, không cần phải OT, chỉ cần đạt mục tiêu"
1,"Không dành cho những bạn cần công việc nhàn nhàn, công việc thách thức. Là công ty product, OT hay không là do sức khoẻ của sản phẩm nên không comment đc ở đây"
-1,Chấm công là điều không thích nhất ở công ty product !!!
1,"Văn hoá và môi trường làm việc rất năng động. Đặc biệt là mọi người xung quanh rất giỏi, nên học hỏi là điều quan trọng nhất ở đây. Hơn nữa, môi trường không khuyến khích OT, nhưng mỗi người cần có trách nhiệm với từng project của mình. Cuối cùng là bản thân ảm thấy được học hỏi nhiều với những anh chị nơi đây. môi trường không khuyến khích OT, nhưng mỗi người cần có trách nhiệm với từng project của mình"
1,"Đam mê, cống hiến, môi trường làm việc thân thiện, vui vẻ, học nhiều công nghệ mới áp dụng ngay trong công việc. Trình độ và kĩ năng làm việc cải thiện nhanh trong 1 năm làm việc."
-1,"Quá nhiều việc, việc ngập mặt, làm hoài không hết, áp lực công việc cao."
1,"- mức lương khá. - ăn trưa ở nhà hàng miễn phí. - môi trường thân thiện, thoải mái. - là công ty tài chính công nghệ nên ngoài technical còn học thêm được nhiều nghiệp vụ về tài chính, hệ thống chuỗi. - hoạt động team building, sinh nhật hàng tháng"
-1,"- quy trình làm việc của nhiều phòng ban thiếu chuyên nghiệp. - thiếu hoạt động training. - làm sáng t7 - lương tăng chậm, 1 năm review 1 lần"
1,"- Giờ giấc khá thoải mái. - Lương và phúc lợi khá, có các chính sách hỗ trợ ăn trưa, team building, tổ chức sn cho nhân viên - Có cơ hội làm việc với hệ thống lớn, xử lý dữ liệu lớn. - Được chủ động tìm hiểu công nghệ mới và áp dụng vào công việc. - Có thể linh động chuyển qua lại giữa các team -> học hỏi được nhiều kiến thức, nghiệp vụ"
-1,- Quy trình thiếu chặt chẽ. - Làm cả sáng t7. - Ít hoạt động training.
1,"Cung cấp 1 ứng dụng cho hàng triệu người Việt Nam.1 Startup nối tiếng. Sếp và đồng nghiệp rất ok. Team building, outdoor thường xuyên."
-1,Không có vấn đề gì. Không có vấn đề gì. Không có vấn đề gì.
1,"- Nhân viên trẻ, vui vẻ - Công nghệ mới học được nhiều - Hoạt động bên ngoài hợp người trẻ như bóng đá, team building ""hành xác"" - Ăn trưa nhà hàng ngon và vui (8 người 1 bàn)"
-1,"- Làm sáng t7 - Lương tăng chậm theo bậc - Không có cơ hội thăng tiến - Áp lực nhiều do phối hợp các phòng ban chưa hiệu quả - Tóm lại trẻ nên vào, kinh nghiệm nhiều thì nên suy nghĩ kỹ"
1,Văn phòng ở trung tâm thành phố phù hợp với các bạn muốn đi chơi sau giờ làm Công ty VietUnion (Payoo) có chế độ dành cho việc làm việc OT
1,"Môi trường tốt. Đồng nghiệp thân thiện, sẵn sàng chia sẻ kinh nghiệm cho nhau."
1,"Môi trường làm việc ""mở"", giúp mọi người trao đổi thảo luận dễ dàng. Cty tạo nhiều cơ hội để nhân viên tham gia các môn thể thao nhằm năng cao sức khỏe"
-1,Thời gian làm việc thời gian gần đây quá cứng nhắc
1,"Môi trường năng động, sếp rất giỏi và lắng nghe ý kiến nhân viên. Đồng nghiệp thân thiện, luôn sẵn sàng giúp đỡ lẫn nhau. Được học tiếng Anh, tiếng Nhật gần như là miễn phí. Hằng tháng đều có buổi training và seminar khắp các chủ đề về Finace, Techonology, Economy. tendency Rất ít OT. Một số team như QC, App chỉ OT trong những ngày go live sản phẩm. Khi OT thì được ăn uống thoải mái, cty trả phí hết"
-1,"Phải gửi xe bên ngoài do ở Quận 1. Công ty về Fintech nên phải tuân theo 1 số quy trình bảo mật về dữ liệu, quyền hạn cá nhân"
1,"- Well-paid salary - Has quite a high standard of quality, requires good English skill. - Small team but all are very friendly and eager to help - Staff are senior with good technical skills"
-1,"- No training, coaching. - Managers do not have long-term vision and clear purpose for company development. - The companies are divided into smaller teams who work separately in different projects without much engagement. - Does not have a young and dynamic working environment. - The boss is intolerable and is not popular by most of the team members, also has bad management skill. Some members are very lazy which may make you feel demotivated. - Office is small with poor amenity and boring decoration."
1,"Lương thưởng tốt. Văn phòng thoáng, đẹp. Team nhỏ, ít người nhưng rất support lẫn nhau. Đồng nghiệp thân thiện, hoà đồng."
-1,Văn phòng và working space (desk) hơi chật. Cần cải thiện điểm này.
1,"Văn phòng mới đẹp và rộng rãi, quy định không gò bó. Mọi người làm việc theo công việc, không quan trọng về vấn đề thời gian. Đồng nghiệp tuy hơi nhiều nhưng văn phòng không chật lắm. Lương bổng sòng phẳng, nói chung là làm việc được."
-1,"Cần trang trí văn phòng cho hiện đại hơn, và thay thế máy bàn bằng laptop cho tiện."
1,"Văn phòng ở địa điểm tiện lợi, nghiêm túc. Văn hoá cởi mở và tích cực. Thu nhập khá tốt."
-1,Cần bổ sung thêm nhiều tiện ích thú vị hơn nữa. Nên dùng tiếng Anh nhiều hơn trong giao tiếp nội bộ. Tổ chức nhiều hoạt động ngoại khoá hơn.
1,"Đã làm việc ở đây cách nay gần 4 năm, không biết mọi thứ đã thay đổi như thế nào. - Vì nhóm nhỏ khoảng hơn 10 người nên khá thân thiện, mọi người đi ăn chung, nói chuyện khá vui vẻ. - Dự án đa số là nhỏ, hoặc làm gia công cho những công ty lớn. - Yêu cầu về chuyên môn không cao nên thích hợp với các bạn mới ra trường kiếm kinh nghiệm làm việc. - Mức lương bình thường, tạm chấp nhận cho các bạn chưa có kinh nghiệm, lời khuyên là làm khoảng 1 năm thì nên đi, ở lại sẽ thiệt thòi về các phúc lợi, bảo hiểm,... - Bảo hiểm"
-1,"- Tôi không OT khi làm việc, nhưng những bạn khác nhận dự án chạy dealine phải OT đến 12h đêm, có trả lương khi OT. - Công ty không có phúc lợi nhiều, chỉ có mỗi thẻ bảo hiểm y tế nhưng thường xuyên đưa trễ - Đóng bảo hiểm XH trên lương cơ bản là điều tôi không thích khi làm việc ở đây, vì nó ảnh hưởng đến quyền lợi của nhân viên vì có thể bị trừ lương nếu sếp muốn!"
1,"- Nhân viên thân thiện, giúp đỡ lẫn nhau. - Môi trường thử thách cho những bạn mới ra trường."
-1,- Dự án estimate thời gian quá ngắn so với khối lượng công việc. - Phải làm dự án không phù hợp với chuyên môn. - Tiền lương được tăng thì tính vào bonus chứ ko tăng vào trong hợp đồng. Nghỉ việc sẽ bị giam lương và không nhận được tiền lương bonus đó.
1,"- Đồng nghiệp thân thiện - Redbull 8k (Mặc dù không bao giờ uống) - Ban công thư giãn (cầu thang thoát hiểm toà nhà bao view) - Hầm đỗ xe rộng rãi - Giờ giấc thoải mái (Lúc trước, còn sau này không rõ)"
-1,"- OT không hiệu quả sẽ không tính lương - Dự án thời gian gấp, resources không có, dev bị dí, chất lượng đầu ra không tốt, dự án hầu hết không nghiệm thu - Không biết công ty chuyển qua nghiệp vụ headhunter từ khi nào, đồng nghiệp cũ và mới cứ lần lượt rời xa công ty mãi không trở về hoặc không rõ ngày về - Không có nhiều happy hours hay team building (Trừ phi request quá nhiều) - Nghỉ việc bị giam lương, có trường hợp bị quỵt lương"
1,"Không đóng bảo hiểm cho nhân viên trên mức lương thực lãnh Nhìn nhận, đánh giá nhân viên theo cảm tính Không định hướng phát triển cho nhân viên"
-1,Chế độ không rõ ràng. Không áp dụng đúng luật quy định.
1,"Công ty có toàn để xe cũng khá rộng, ngồi làm việc không biết trời nắng mưa bên ngoài. Có phòng ăn."
-1,Công ty nhiều sếp nên hơi phức tạp. Có một vài thành phần tự tin thái quá trong khi code không bằng ai. Thỉnh thoảng vẫn OT nhiệt tình Thỉnh thoảng vẫn OT nhiệt tình
1,"Sếp chịu lắng nghe ý kiên nhân viên, sẵn sàng thay đổi theo hướng tốt. Tự lên lương cho nhân viên"
-1,Nên có nhiều hoạt động hơn để găn kết nhân viên trong công ty
1,"Đã từng hợp tác làm việc với các bạn Chin trong 1 số dự án, phong cách làm việc của các bạn Sales/Account nhiệt tình. Còn về môi trường thì làm việc khá cạnh tranh, phù hợp với các bạn trẻ đầy nhiệt huyết."
-1,"Tạm thời chưa có, để làm thêm 1 số dự án nữa thì chắc có đây ^^"
1,"Anh em làm việc hòa đồng, thân thiện, sếp lắng nghe nhân viên. Hầu như ít khi OT, nếu có thì đều được tính xứng đáng cho anh em."
1,"Đồng nghiệp thân thiện, team lead tốt. Sản phẩm làm ra đáp ừng được nhu cầu của khách hàng và của thị trường."
-1,"Công ty nên có nhiều buổi offline về công nghệ, không làm việc ngày thứ 7 trong tuần. Traning anh văn nhiều hơn"
1,"EngineThemes Team có môi trường phát triển tốt, thành viên luôn vui vẻ và hòa đồng, những leader giỏi và tâm lý."
-1,"Nên nghỉ thứ 7, tuần làm việc 5 ngày thôi, ngày làm 7 tiếng, làm nhiều thời gian quá không đạt đượ hiệu quả cao."
1,Beautifull office Open working environment Young and open-minded people
1,"Team Engine Themes của công ty Young World Technology làm việc rất chuyên nghiệp và hiệu quả, công việc luôn rõ ràng và phân chia theo đúng sở trường của từng nhân viên. Các thành viên trong team chịu chơi, lầy, dễ thương và rất hòa đồng."
1,"The world of passion, challenge, innovation. We're a family of young souls united by talents. Passions and trust. Yes, that's true."
1,Trẻ - nhiệt - năng động là 3 từ để mô tả về công ty young world. Từ sếp đến nhân viên đều rất hoà đồng và tràn đầy nhiệt huyết. Team work được thể hiện trên mọi góc độ từ làm việc cho đến các hoạt động giải trí
1,The environment requires you to challenge yourself and constantly improve yourself each day. There are a lot to learn.
1,"Môi trường tại Young World cho bạn thảo sức sáng tạo. Chỉ cần có đam mê và ý chí sẵn sàng, còn lại mọi thứ đều được đồng nghiệp hỗ trợ, từ đó tạo nên một team vững chắc. Passion never fail."
1,"Môi trường năng động, con người thân thiện, học hỏi được rất nhiều điều từ nơi này."
1,"- Công ty không bao giờ bị chậm lương. - Hầu hết mọi cá nhân đều vui vẻ, hòa đồng. - Làm việc tích cực, có giao cơ hội cho người mới để thê hiện. - Thi thoảng dự án có những hướng đi mới và thử thách mới. Trả OT đầy đủ. Không có gì để phàn nàn."
-1,"- Có một chút gì đấy hơi lặp lại. - Công việc có thử thách nhưng độ khó về technique lại không quá cao, vậy nên không phù hợp lắm với những người ưa thử thách."
1,"Văn phòng rộng rãi, con người thân thiện, không OT, lương cũng cao nữa. Thời gian cũng khá flexible. Tech lead khá tốt bụng, quan tâm đến anh em bất kể trình độ seniority. Không có OT (thực ra là có nhưng rất hiếm xảy ra)."
-1,Thỉnh thoảng hơi nóng. Một số công nghệ sử dụng không theo trend.
1,"Actually i like family type business and GrapeCity is like that kind of company. And also, all of leader from Grapecity any branches are always warm and hug for the fresher. They don't even scold that i like that fact either. I like working that why OverTime is normal for me Neither OT nor normal working time is not too many different for me"
-1,"Especially, i don't have nothing special case to unlike. Everything is okay for me."
1,"- Văn phòng gần Hồ Tây, không gian rộng rãi thoáng mát. - Chế độ làm việc tốt, full bảo hiểm theo lương. - OT được tính tiền đầy đủ. OT tính theo khung giờ, và được trả đầy đủ cuối tháng."
-1,"- Chế độ thăng tiến chậm, hàng năm review lương 1 lần. - Ngoài lương tháng 13 thì hầu như không có thưởng gì thêm."
1,"Văn phòng rộng rãi, thoáng mát Giờ làm linh hoạt Nhân viên thân thiện Thỉnh thoảng phải OT, nhưng trả tiền đầy đủ theo giờ"
-1,"Budget summer vacation, lunch, tri ân nhân viên lâu năm hơi thấp"
1,"- thời gian làm việc linh hoạt - có các câu lạc bộ thể thao lương OT trả đầy đủ, khá cao; không phải OT nhiều"
1,"Teamlead tư duy tốt và vui vẻ, học hỏi được nhiều khi làm việc. Thêm nữa là có bạn j tên Anna rất xinh. Không phải ot trả lương đầy đủ ko có gì phàn nàn cả"
-1,"Điều hoà xả vào đầu thì hơi bị lạnh quá ,thang máy hơi nóng"
1,"Văn hóa rất tốt, thích nhất family day và year end với mấy trò chơi phương Tây như bowling. Tuy nhiên summer vacation thì năm nào tổ chức cũng khá lôm côm."
-1,"GC thời kỳ đỉnh cao là những năm cuối của thập kỷ trước, bây giờ thì hết thời. Người giỏi cũng đã đi hết rồi. Còn lại mỗi đồng chí leader tên Ng già khụ và bảo thủ."
1,"có nhiều hoạt động teambuilding: yoga, đá bóng, bóng bàn,... không phải OT nhiều, trả lương OT đầy đủ, cực kì hài lòng"
1,"Trả lương đúng hạn, không chị chậm lương. Có cơ hội để học hỏi thêm kiến thức. ít phải OT do dự án luôn hoàn thành đúng thời gian. Nếu có OT cũng được trả đầy đủ, xứng đáng"
-1,"nghỉ trưa hơi ngắn, chỉ có 1 tiếng. Nếu được chuyển thành 1.5 tiếng thì thoải mái hơn"
1,"Cty Onetech có nhiều chính sách khá tốt như: Có tính tiền OT, cho nhận freelance dự án nhỏ của cty, hỗ trợ đi học tiếng Nhật hoặc tham gia các khóa học để nâng cao trình độ, có khen thưởng đánh giá cá nhân hàng tháng, thưởng làm seminar, thưởng viết bài Blog chia sẻ king nghiệm, cho làm việc tại nhà 1 ngày / tháng, cho các team kinh phí teambuilding riêng, thưởng dự án, họp ngoài quán cafe. Các hoạt động khác như chia sẻ 3 phút đầu tuần, tập thể dục giữa giờ, teambulding theo nhóm hoặc toàn công ty, company trip và gala dinner cuối năm được tổ chức hàng năm 2,3 lần... Chính sách OT và freelance cho công ty ngoài giờ khá tốt"
-1,Một số người phải kiêm nhiệm khá nhiều việc. Tuy nhiên chấp nhận được ở mức độ quy mô công ty nhỏ ~40 người Văn phòng hơi nhỏ và xa trung tâm
1,Phúc lợi công ty tốt . Công việc phù hợp với những người mới ra trường
-1,"Những bạn có kinh nghiệm hoặc có y kiến trong cv thì không nên apply . Manager với lead lạm quyền chèn ép nhân viên có kinh nghiệm. Kết bè phái trong cty , ai không nghe lời sẽ bị đuổi không thương tiếc , dù có giỏi đến đâu cũng bị đuổi. Đặc biệt là manager và lead bên app mobile, kỹ thuật cực kỳ tệ hại . Tóm lại có kinh nghiệm làm việc thì né chỗ này ra nếu không muốn bị đuổi vì không nghe lời"
1,"Môi trường làm việc rất linh hoạt, năng động. Anh em cty rất hòa đồng, vui vẻ, bựa, sẵn sàng hỗ trợ nhiệt tình. Cty có nhiều mảng phát triển, làm cả outsource và product, có robot nên cơ hội học hỏi, trau dồi bản thân tốt. Cty hỗ trợ học tiếng Nhật, sếp có định hướng career path cho nhân viên."
-1,"Anh em cty ít hoạt động ngoại khóa chung với nhau, trừ mỗi tối thứ 5 tổ chức đá banh."
1,"- Vừa làm outsource, vừa làm product nên có nhiều cơ hội phát triển tốt - Leader và Manager thân thiện, chỉ bảo tận tình. - Có lớp dạy tiếng Nhật cho nhân viên Không bắt buộc OT, chỉ OT khi có công việc đột xuất và cũng sẽ có trợ cấp khi OT"
-1,"- Do công ty còn trong giai đoạn phát triển nên còn chưa chuyên nghiệp lắm trong các quy trình, chưa có những dự án thật sự lớn."
